date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:08:22	37425/37425	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2004:35:47%20GMT	https://www.lanlink.com.br/verticais-case/industria	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/industria.html	(from https://www.lanlink.com.br/cases)
13:08:22	32705/32705	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2011:16:41%20GMT	https://www.lanlink.com.br/verticais-case/educacao	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/educacao.html	(from https://www.lanlink.com.br/cases)
13:08:23	34470/34470	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Nov%202025%2017:54:00%20GMT	https://www.lanlink.com.br/verticais-case/energia	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/energia.html	(from https://www.lanlink.com.br/cases)
13:08:23	31123/31123	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Nov%202025%2010:40:49%20GMT	https://www.lanlink.com.br/verticais-case/servicos-financeiros	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/servicos-financeiros.html	(from https://www.lanlink.com.br/cases)
13:08:23	35890/35890	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2011:16:34%20GMT	https://www.lanlink.com.br/verticais-case/bancos-publicos	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/bancos-publicos.html	(from https://www.lanlink.com.br/cases)
13:08:23	31124/31124	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2001:11:16%20GMT	https://www.lanlink.com.br/verticais-case/secretaria-da-fazenda	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/secretaria-da-fazenda.html	(from https://www.lanlink.com.br/cases)
13:08:23	32622/32622	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2000:48:03%20GMT	https://www.lanlink.com.br/verticais-case/executivo-federal	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/executivo-federal.html	(from https://www.lanlink.com.br/cases)
13:08:24	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.17c1c3b.delayed	(from https://www.lanlink.com.br/blog)
13:08:24	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.17d1c3b.delayed	(from https://www.lanlink.com.br/blog)
13:08:24	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.17e1c3b.delayed	(from https://www.lanlink.com.br/blog)
13:08:24	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.17f1c3b.delayed	(from https://www.lanlink.com.br/blog)
13:08:24	32667/32667	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2011:17:15%20GMT	https://www.lanlink.com.br/verticais-case/judiciario	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/verticais-case/judiciario.html	(from https://www.lanlink.com.br/cases)
13:08:24	39936/39936	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Nov%202025%2018:33:46%20GMT	https://www.lanlink.com.br/categoria/institucional	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/categoria/institucional.html	(from https://www.lanlink.com.br/blog)
13:08:24	38932/38932	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:57:21%20GMT	https://www.lanlink.com.br/categoria/seguranca	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/categoria/seguranca.html	(from https://www.lanlink.com.br/blog)
13:08:25	40953/40953	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Nov%202025%2008:52:20%20GMT	https://www.lanlink.com.br/categoria/dados-ia	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/categoria/dados-ia.html	(from https://www.lanlink.com.br/blog)
13:08:25	281/281	---M--	200	added ('OK')	image/png	etag:%22ba6f39b5c1904285442beaf53f4162a0%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/671164fa65f559a0642fe256_Frame.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/671164fa65f559a0642fe256_Frame.png	(from https://www.lanlink.com.br/blog)
13:08:25	35376/35376	---M--	200	added ('OK')	image/jpeg	etag:%2212f614236053c1ad21a91b5a33a51758%22	https://cdn.prod.website-files.com/61a51a6fff9085700039fcd8/6716a69be2c02ccece7a5e39_658c25baadc727c27b4b80fd_thiagofarah.px_-768x512.jpeg	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/61a51a6fff9085700039fcd8/6716a69be2c02ccece7a5e39_658c25baadc727c27b4b80fd_thiagofarah.px_-768x512.jpg	(from https://www.lanlink.com.br/blog)
13:08:25	39099/39099	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Nov%202025%2015:30:35%20GMT	https://www.lanlink.com.br/blog/minha-empresa-sofreu-um-ataque-hacker-o-que-fazer	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/blog/minha-empresa-sofreu-um-ataque-hacker-o-que-fazer.html	(from https://www.lanlink.com.br/blog)
13:08:25	161794/161794	---M--	200	added ('OK')	image/png	etag:%228fa1ee4a72659467f9bad7073080e5e5%22	https://cdn.prod.website-files.com/61a51a6fff9085700039fcd8/6525b3fa523959f0175cf3fd_ataquehacker.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/61a51a6fff9085700039fcd8/6525b3fa523959f0175cf3fd_ataquehacker.png	(from https://www.lanlink.com.br/blog)
13:08:26	38986/38986	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:06:47%20GMT	https://www.lanlink.com.br/blog/maiores-empresas-provedoras-de-servicos-gerenciados-em-nuvem-no-mundo	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/blog/maiores-empresas-provedoras-de-servicos-gerenciados-em-nuvem-no-mundo.html	(from https://www.lanlink.com.br/blog)
13:08:26	106564/106564	---M--	200	added ('OK')	image/png	etag:%2267b7a6dcf823cb58b7cc1693cc7811e6%22	https://cdn.prod.website-files.com/61a51a6fff9085700039fcd8/64b7da4492eeacec8d696645_500x280.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/61a51a6fff9085700039fcd8/64b7da4492eeacec8d696645_500x280.png	(from https://www.lanlink.com.br/blog)
13:08:26	39067/39067	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Nov%202025%2015:30:36%20GMT	https://www.lanlink.com.br/blog/inteligencia-artificial-na-pratica-como-as-empresas-podem-aplicar-a-tecnologia	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/blog/inteligencia-artificial-na-pratica-como-as-empresas-podem-aplicar-a-tecnologia.html	(from https://www.lanlink.com.br/blog)
13:08:26	51350/51350	---M--	200	added ('OK')	image/jpeg	etag:%22d88936e5d57e223e8e897c876ba91665%22	https://cdn.prod.website-files.com/61a51a6fff9085700039fcd8/644ac96c84ab80eb177ce159_Inteligencia%20artificial%20na%20pr%c3%a1tica.jpg	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/61a51a6fff9085700039fcd8/644ac96c84ab80eb177ce159_Inteligencia%20artificial%20na%20pr%c3%a1tica.jpg	(from https://www.lanlink.com.br/blog)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.18c1c3b.delayed	(from https://www.lanlink.com.br/contato)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.18d1c3b.delayed	(from https://www.lanlink.com.br/contato)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.18e1c3b.delayed	(from https://www.lanlink.com.br/contato)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.18f1c3b.delayed	(from https://www.lanlink.com.br/contato)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1901c3b.delayed	(from https://www.lanlink.com.br/cases/com-nova-central-de-servicos-de-ti-tribunal-de-justica-do-estado-da-paraiba-tjpb-amplia-eficacia-no-atendimento)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1911c3b.delayed	(from https://www.lanlink.com.br/cases/com-nova-central-de-servicos-de-ti-tribunal-de-justica-do-estado-da-paraiba-tjpb-amplia-eficacia-no-atendimento)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1921c3b.delayed	(from https://www.lanlink.com.br/cases/com-nova-central-de-servicos-de-ti-tribunal-de-justica-do-estado-da-paraiba-tjpb-amplia-eficacia-no-atendimento)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1931c3b.delayed	(from https://www.lanlink.com.br/cases/com-nova-central-de-servicos-de-ti-tribunal-de-justica-do-estado-da-paraiba-tjpb-amplia-eficacia-no-atendimento)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1941c3b.delayed	(from https://www.lanlink.com.br/cases/com-gestao-de-ti-integrada-porto-sudeste-e-mineracao-morro-do-ipe-avancam-na-transformacao-digital)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1951c3b.delayed	(from https://www.lanlink.com.br/cases/com-gestao-de-ti-integrada-porto-sudeste-e-mineracao-morro-do-ipe-avancam-na-transformacao-digital)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1961c3b.delayed	(from https://www.lanlink.com.br/cases/com-gestao-de-ti-integrada-porto-sudeste-e-mineracao-morro-do-ipe-avancam-na-transformacao-digital)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1971c3b.delayed	(from https://www.lanlink.com.br/cases/com-gestao-de-ti-integrada-porto-sudeste-e-mineracao-morro-do-ipe-avancam-na-transformacao-digital)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1981c3b.delayed	(from https://www.lanlink.com.br/cases/secretaria-de-educacao-do-estado-de-minas-gerais-moderniza-gestao-de-dados)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1991c3b.delayed	(from https://www.lanlink.com.br/cases/secretaria-de-educacao-do-estado-de-minas-gerais-moderniza-gestao-de-dados)
13:08:27	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.19a1c3b.delayed	(from https://www.lanlink.com.br/cases/secretaria-de-educacao-do-estado-de-minas-gerais-moderniza-gestao-de-dados)
13:08:27	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.19b1c3b.delayed	(from https://www.lanlink.com.br/cases/secretaria-de-educacao-do-estado-de-minas-gerais-moderniza-gestao-de-dados)
13:08:28	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.19c1c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:28	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.19d1c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:28	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.19e1c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:28	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.19f1c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:28	89820/89820	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2004:47:32%20GMT	https://www.lanlink.com.br/blog?e28af9fd_page=2	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/blogc708.html	(from https://www.lanlink.com.br/blog)
13:08:28	1280/1280	---M--	200	added ('OK')	image/png	etag:%22f5e98da74a8e671ea220c58f7693f95d%22	https://cdn.prod.website-files.com/61a51a6fff9085700039fcd8/67169a4a4c50cb6ed8eb4f64_logo.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/61a51a6fff9085700039fcd8/67169a4a4c50cb6ed8eb4f64_logo.png	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:28	55659/55659	---M--	200	added ('OK')	image/jpeg	etag:%222942512d67f983371ce50460f57bd6ad%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/670ffc00bc9ad089d465ec4d_Screenshot_1.jpg	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/670ffc00bc9ad089d465ec4d_Screenshot_1.jpg	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:28	456/456	---M--	200	added ('OK')	image/png	etag:%221565f860ce5453f2b58d17513061737a%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/6710212b1146c9599d315c5c_SVG.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/6710212b1146c9599d315c5c_SVG.png	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:29	656/656	---M--	200	added ('OK')	image/png	etag:%2233149bae7fb67adcd11c8d9b3dcb6166%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/671022fb4c0245409ee65b55_SVG.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/671022fb4c0245409ee65b55_SVG.png	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:29	799/799	---M--	200	added ('OK')	image/png	etag:%22889fadf9c8995504e5d52b1c6d0dc499%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/6710236cd3ff6fce4780a2a8_Vector.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/6710236cd3ff6fce4780a2a8_Vector.png	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:29	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1a61c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-365-copilot-entenda-como-funciona-a-ferramenta-de-ia-para-empresas)
13:08:29	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1a71c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-365-copilot-entenda-como-funciona-a-ferramenta-de-ia-para-empresas)
13:08:29	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1a81c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-365-copilot-entenda-como-funciona-a-ferramenta-de-ia-para-empresas)
13:08:29	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1a91c3b.delayed	(from https://www.lanlink.com.br/blog/microsoft-365-copilot-entenda-como-funciona-a-ferramenta-de-ia-para-empresas)
13:08:29	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1aa1c3b.delayed	(from https://www.lanlink.com.br/blog/mineracao-de-criptomoeda-com-infinitos-recursos-os-seus)
13:08:29	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1ab1c3b.delayed	(from https://www.lanlink.com.br/blog/mineracao-de-criptomoeda-com-infinitos-recursos-os-seus)
13:08:29	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1ac1c3b.delayed	(from https://www.lanlink.com.br/blog/mineracao-de-criptomoeda-com-infinitos-recursos-os-seus)
13:08:29	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1ad1c3b.delayed	(from https://www.lanlink.com.br/blog/mineracao-de-criptomoeda-com-infinitos-recursos-os-seus)
13:08:29	134757/134757	---M--	200	added ('OK')	image/png	etag:%2245dda6577086f633e03749ff55a2056c%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/625eaf3fdcf244d463bb48a5_61b7608ae8858105328494d1_SEGUNDA-DOBRA-LANLINK_02.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/625eaf3fdcf244d463bb48a5_61b7608ae8858105328494d1_SEGUNDA-DOBRA-LANLINK_02.png	(from https://www.lanlink.com.br/blog/microsoft-copilot-sua-ferramenta-de-ia-para-o-agora)
13:08:30	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1af1c3b.delayed	(from https://www.lanlink.com.br/solucoes)
13:08:30	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1b01c3b.delayed	(from https://www.lanlink.com.br/solucoes)
13:08:30	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1b11c3b.delayed	(from https://www.lanlink.com.br/solucoes)
13:08:30	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1b21c3b.delayed	(from https://www.lanlink.com.br/solucoes)
13:08:30	35376/35376	---M--	200	added ('OK')	image/jpeg	etag:%2212f614236053c1ad21a91b5a33a51758%22	https://cdn.prod.website-files.com/61a51a6fff9085700039fcd8/6716a771a5f3dc9f53f7ff97_6716a69be2c02ccece7a5e39_658c25baadc727c27b4b80fd_thiagofarah.px_-768x512.jpeg	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/61a51a6fff9085700039fcd8/6716a771a5f3dc9f53f7ff97_6716a69be2c02ccece7a5e39_658c25baadc727c27b4b80fd_thiagofarah.px_-768x512.jpg	(from https://www.lanlink.com.br/blog/mineracao-de-criptomoeda-com-infinitos-recursos-os-seus)
13:08:30	38504/38504	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Nov%202025%2018:02:59%20GMT	https://www.lanlink.com.br/solucoes/seguranca	C:/Users/danie/Documents/Lanlink/www.lanlink.com.br/solucoes/seguranca.html	(from https://www.lanlink.com.br/solucoes)
13:08:30	37558/37558	---M--	200	added ('OK')	image/png	etag:%22b868cbed10796a72755702d75f4f7173%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/625eaf3fc2244b6c487a5c18_6197d165882d3a6995e3fca8_dan-nelson-EhbuqJYNCRk-unsplash%201.png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/625eaf3fc2244b6c487a5c18_6197d165882d3a6995e3fca8_dan-nelson-EhbuqJYNCRk-unsplash%201.png	(from https://www.lanlink.com.br/solucoes)
13:08:31	50692/50692	---M--	200	added ('OK')	image/png	etag:%2254fc2e03e0bb7a0fd1bff7a1dae66a8e%22	https://cdn.prod.website-files.com/618d42f5e921288000cc555a/625eaf4387f056564a9d42b0_6197d163b3f54553311c3ed5_Mask%20Group%20(2).png	C:/Users/danie/Documents/Lanlink/cdn.prod.website-files.com/618d42f5e921288000cc555a/625eaf4387f056564a9d42b0_6197d163b3f54553311c3ed5_Mask%20Group%20(2).png	(from https://www.lanlink.com.br/solucoes)
13:08:31	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1b71c3b.delayed	(from https://www.lanlink.com.br/verticais)
13:08:31	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1b81c3b.delayed	(from https://www.lanlink.com.br/verticais)
13:08:31	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1b91c3b.delayed	(from https://www.lanlink.com.br/verticais)
13:08:31	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1ba1c3b.delayed	(from https://www.lanlink.com.br/verticais)
13:08:31	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1bb1c3b.delayed	(from https://www.lanlink.com.br/politicas-de-privacidade)
13:08:31	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1bc1c3b.delayed	(from https://www.lanlink.com.br/politicas-de-privacidade)
13:08:31	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1bd1c3b.delayed	(from https://www.lanlink.com.br/politicas-de-privacidade)
13:08:31	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1be1c3b.delayed	(from https://www.lanlink.com.br/politicas-de-privacidade)
13:08:31	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1bf1c3b.delayed	(from https://www.lanlink.com.br/termos-de-uso)
13:08:31	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c01c3b.delayed	(from https://www.lanlink.com.br/termos-de-uso)
13:08:31	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c11c3b.delayed	(from https://www.lanlink.com.br/termos-de-uso)
13:08:31	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c21c3b.delayed	(from https://www.lanlink.com.br/termos-de-uso)
13:08:32	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c31c3b.delayed	(from https://www.lanlink.com.br/politica-de-cookies)
13:08:32	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c41c3b.delayed	(from https://www.lanlink.com.br/politica-de-cookies)
13:08:32	0/-1	---M--	301	error ('')			http://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c51c3b.delayed	(from https://www.lanlink.com.br/politica-de-cookies)
13:08:32	0/-1	---M--	302	error ('')			https://tag.goadopt.io/injector.js?website_code=46417d72-6730-4e75-b7cc-63c71c9ae083	C:/Users/danie/Documents/Lanlink/tag.goadopt.io/injector.1c61c3b.delayed	(from https://www.lanlink.com.br/politica-de-cookies)
